524,1.0,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,44.0
527,1.0,2,"Ridsdale, Miss. Lucy",female,50.0
528,0.0,1,"Farthing, Mr. John",male,
529,0.0,3,"Salonen, Mr. Johan Werner",male,39.0
530,0.0,2,"Hocking, Mr. Richard George",male,23.0
531,1.0,2,"Quick, Miss. Phyllis May",female,2.0
536,1.0,2,"Hart, Miss. Eva Miriam",female,7.0
537,0.0,1,"Butt, Major. Archibald Willingham",male,45.0
538,1.0,1,"LeRoy, Miss. Bertha",female,30.0
541,1.0,1,"Crosby, Miss. Harriet R",female,36.0
542,0.0,3,"Andersson, Miss. Ingeborg Constanzia",female,9.0
543,0.0,3,"Andersson, Miss. Sigrid Elisabeth",female,11.0
544,1.0,2,"Beane, Mr. Edward",male,32.0
545,0.0,1,"Douglas, Mr. Walter Donald",male,50.0
546,0.0,1,"Nicholson, Mr. Arthur Ernest",male,64.0
547,1.0,2,"Beane, Mrs. Edward (Ethel Clarke)",female,19.0
549,0.0,3,"Goldsmith, Mr. Frank John",male,33.0
550,1.0,2,"Davies, Master. John Morgan Jr",male,8.0
551,1.0,1,"Thayer, Mr. John Borland Jr",male,17.0
552,0.0,2,"Sharp, Mr. Percival James R",male,27.0
554,1.0,3,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22.0
555,1.0,3,"Ohman, Miss. Velin",female,22.0
556,0.0,1,"Wright, Mr. George",male,62.0
558,0.0,1,"Robbins, Mr. Victor",male,
559,1.0,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,39.0
560,1.0,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36.0
561,0.0,3,"Morrow, Mr. Thomas Rowan",male,
562,0.0,3,"Sivic, Mr. Husein",male,40.0
563,0.0,2,"Norman, Mr. Robert Douglas",male,28.0
564,0.0,3,"Simmons, Mr. John",male,
565,0.0,3,"Meanwell, Miss. (Marion Ogden)",female,
566,0.0,3,"Davies, Mr. Alfred J",male,24.0
567,0.0,3,"Stoytcheff, Mr. Ilia",male,19.0
568,0.0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29.0
569,0.0,3,"Doharr, Mr. Tannous",male,
570,1.0,3,"Jonsson, Mr. Carl",male,32.0
571,1.0,2,"Harris, Mr. George",male,62.0
572,1.0,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53.0
573,1.0,1,"Flynn, Mr. John Irwin (""Irving"")",male,36.0
574,1.0,3,"Kelly, Miss. Mary",female,
576,0.0,3,"Patchett, Mr. George",male,19.0
578,1.0,1,"Silvey, Mrs. William Baird (Alice Munger)",female,39.0
579,0.0,3,"Caram, Mrs. Joseph (Maria Elias)",female,
580,1.0,3,"Jussila, Mr. Eiriik",male,32.0
581,1.0,2,"Christy, Miss. Julie Rachel",female,25.0
582,1.0,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,39.0
583,0.0,2,"Downton, Mr. William James",male,54.0
584,0.0,1,"Ross, Mr. John Hugo",male,36.0
585,0.0,3,"Paulner, Mr. Uscher",male,
586,1.0,1,"Taussig, Miss. Ruth",female,18.0
589,0.0,3,"Gilinski, Mr. Eliezer",male,22.0
590,0.0,3,"Murdlin, Mr. Joseph",male,
592,1.0,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52.0
593,0.0,3,"Elsbury, Mr. William James",male,47.0
594,0.0,3,"Bourke, Miss. Mary",female,
595,0.0,2,"Chapman, Mr. John Henry",male,37.0
597,1.0,2,"Leitch, Miss. Jessie Wills",female,
598,0.0,3,"Johnson, Mr. Alfred",male,49.0
599,0.0,3,"Boulos, Mr. Hanna",male,
601,1.0,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24.0
602,0.0,3,"Slabenoff, Mr. Petco",male,
603,0.0,1,"Harrington, Mr. Charles H",male,
604,0.0,3,"Torber, Mr. Ernst William",male,44.0
605,1.0,1,"Homer, Mr. Harry (""Mr E Haven"")",male,35.0
606,0.0,3,"Lindell, Mr. Edvard Bengtsson",male,36.0
607,0.0,3,"Karaic, Mr. Milan",male,30.0
608,1.0,1,"Daniel, Mr. Robert Williams",male,27.0
609,1.0,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,22.0
611,0.0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,39.0
612,0.0,3,"Jardin, Mr. Jose Neto",male,
613,1.0,3,"Murphy, Miss. Margaret Jane",female,
614,0.0,3,"Horgan, Mr. John",male,
615,0.0,3,"Brocklebank, Mr. William Alfred",male,35.0
618,0.0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26.0
619,1.0,2,"Becker, Miss. Marion Louise",female,4.0
620,0.0,2,"Gavey, Mr. Lawrence",male,26.0
622,1.0,1,"Kimball, Mr. Edwin Nelson Jr",male,42.0
623,1.0,3,"Nakid, Mr. Sahid",male,20.0
624,0.0,3,"Hansen, Mr. Henry Damsgaard",male,21.0
625,0.0,3,"Bowen, Mr. David John ""Dai""",male,21.0
626,0.0,1,"Sutton, Mr. Frederick",male,61.0
627,0.0,2,"Kirkland, Rev. Charles Leonard",male,57.0
628,1.0,1,"Longley, Miss. Gretchen Fiske",female,21.0
629,0.0,3,"Bostandyeff, Mr. Guentcho",male,26.0
630,0.0,3,"O'Connell, Mr. Patrick D",male,
632,0.0,3,"Lundahl, Mr. Johan Svensson",male,51.0
633,1.0,1,"Stahelin-Maeglin, Dr. Max",male,32.0
634,0.0,1,"Parr, Mr. William Henry Marsh",male,
635,0.0,3,"Skoog, Miss. Mabel",female,9.0
637,0.0,3,"Leinonen, Mr. Antti Gustaf",male,32.0
638,0.0,2,"Collyer, Mr. Harvey",male,31.0
639,0.0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,41.0
640,0.0,3,"Thorneycroft, Mr. Percival",male,
641,0.0,3,"Jensen, Mr. Hans Peder",male,20.0
642,1.0,1,"Sagesser, Mlle. Emma",female,24.0
644,1.0,3,"Foo, Mr. Choong",male,
645,1.0,3,"Baclini, Miss. Eugenie",female,0.75
646,1.0,1,"Harper, Mr. Henry Sleeper",male,48.0
647,0.0,3,"Cor, Mr. Liudevit",male,19.0
648,1.0,1,"Simonius-Blumer, Col. Oberst Alfons",male,56.0
649,0.0,3,"Willey, Mr. Edward",male,
650,1.0,3,"Stanley, Miss. Amy Zillah Elsie",female,23.0
651,0.0,3,"Mitkoff, Mr. Mito",male,
653,0.0,3,"Kalvik, Mr. Johannes Halvorsen",male,21.0
654,1.0,3,"O'Leary, Miss. Hanora ""Norah""",female,
655,0.0,3,"Hegarty, Miss. Hanora ""Nora""",female,18.0
656,0.0,2,"Hickman, Mr. Leonard Mark",male,24.0
657,0.0,3,"Radeff, Mr. Alexander",male,
658,0.0,3,"Bourke, Mrs. John (Catherine)",female,32.0
660,0.0,1,"Newell, Mr. Arthur Webster",male,58.0
663,0.0,1,"Colley, Mr. Edward Pomeroy",male,47.0
664,0.0,3,"Coleff, Mr. Peju",male,36.0
665,1.0,3,"Lindqvist, Mr. Eino William",male,20.0
666,0.0,2,"Hickman, Mr. Lewis",male,32.0
667,0.0,2,"Butler, Mr. Reginald Fenton",male,25.0
668,0.0,3,"Rommetvedt, Mr. Knud Paust",male,
669,0.0,3,"Cook, Mr. Jacob",male,43.0
670,1.0,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,
671,1.0,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40.0
672,0.0,1,"Davidson, Mr. Thornton",male,31.0
674,1.0,2,"Wilhelms, Mr. Charles",male,31.0
676,0.0,3,"Edvardsson, Mr. Gustaf Hjalmar",male,18.0
677,0.0,3,"Sawyer, Mr. Frederick Charles",male,24.5
679,0.0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43.0
680,1.0,1,"Cardeza, Mr. Thomas Drake Martinez",male,36.0
681,0.0,3,"Peters, Miss. Katie",female,
682,1.0,1,"Hassab, Mr. Hammad",male,27.0
683,0.0,3,"Olsvigen, Mr. Thor Anderson",male,20.0
685,0.0,2,"Brown, Mr. Thomas William Solomon",male,60.0
686,0.0,2,"Laroche, Mr. Joseph Philippe Lemercier",male,25.0
687,0.0,3,"Panula, Mr. Jaako Arnold",male,14.0
688,0.0,3,"Dakic, Mr. Branko",male,19.0
689,0.0,3,"Fischer, Mr. Eberhard Thelander",male,18.0
690,1.0,1,"Madill, Miss. Georgette Alexandra",female,15.0
693,1.0,3,"Lam, Mr. Ali",male,
694,0.0,3,"Saad, Mr. Khalil",male,25.0
695,0.0,1,"Weir, Col. John",male,60.0
696,0.0,2,"Chapman, Mr. Charles Henry",male,52.0
697,0.0,3,"Kelly, Mr. James",male,44.0
700,0.0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0
702,1.0,1,"Silverthorne, Mr. Spencer Victor",male,35.0
703,0.0,3,"Barbara, Miss. Saiide",female,18.0
704,0.0,3,"Gallagher, Mr. Martin",male,25.0
705,0.0,3,"Hansen, Mr. Henrik Juul",male,26.0
707,1.0,2,"Kelly, Mrs. Florence ""Fannie""",female,45.0
708,1.0,1,"Calderhead, Mr. Edward Pennington",male,42.0
709,1.0,1,"Cleaver, Miss. Alice",female,22.0
710,1.0,3,"Moubarek, Master. Halim Gonios (""William George"")",male,
711,1.0,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24.0
713,1.0,1,"Taylor, Mr. Elmer Zebley",male,48.0
714,0.0,3,"Larsson, Mr. August Viktor",male,29.0
715,0.0,2,"Greenberg, Mr. Samuel",male,52.0
716,0.0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0
717,1.0,1,"Endres, Miss. Caroline Louise",female,38.0
718,1.0,2,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0
720,0.0,3,"Johnson, Mr. Malkolm Joackim",male,33.0
721,1.0,2,"Harper, Miss. Annie Jessie ""Nina""",female,6.0
722,0.0,3,"Jensen, Mr. Svend Lauritz",male,17.0
723,0.0,2,"Gillespie, Mr. William Henry",male,34.0
724,0.0,2,"Hodges, Mr. Henry Price",male,50.0
725,1.0,1,"Chambers, Mr. Norman Campbell",male,27.0
726,0.0,3,"Oreskovic, Mr. Luka",male,20.0
727,1.0,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30.0
728,1.0,3,"Mannion, Miss. Margareth",female,
729,0.0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25.0
730,0.0,3,"Ilmakangas, Miss. Pieta Sofia",female,25.0
732,0.0,3,"Hassan, Mr. Houssein G N",male,11.0
733,0.0,2,"Knight, Mr. Robert J",male,
735,0.0,2,"Troupiansky, Mr. Moses Aaron",male,23.0
737,0.0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48.0
738,1.0,1,"Lesurer, Mr. Gustave J",male,35.0
739,0.0,3,"Ivanoff, Mr. Kanio",male,
740,0.0,3,"Nankoff, Mr. Minko",male,
741,1.0,1,"Hawksford, Mr. Walter James",male,
742,0.0,1,"Cavendish, Mr. Tyrell William",male,36.0
744,0.0,3,"McNamee, Mr. Neal",male,24.0
745,1.0,3,"Stranden, Mr. Juho",male,31.0
746,0.0,1,"Crosby, Capt. Edward Gifford",male,70.0
747,0.0,3,"Abbott, Mr. Rossmore Edward",male,16.0
748,1.0,2,"Sinkkonen, Miss. Anna",female,30.0
749,0.0,1,"Marvin, Mr. Daniel Warner",male,19.0
750,0.0,3,"Connaghton, Mr. Michael",male,31.0
752,1.0,3,"Moor, Master. Meier",male,6.0
753,0.0,3,"Vande Velde, Mr. Johannes Joseph",male,33.0
754,0.0,3,"Jonkoff, Mr. Lalio",male,23.0
755,1.0,2,"Herman, Mrs. Samuel (Jane Laver)",female,48.0
757,0.0,3,"Carlsson, Mr. August Sigfrid",male,28.0
758,0.0,2,"Bailey, Mr. Percy Andrew",male,18.0
760,1.0,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33.0
761,0.0,3,"Garfirth, Mr. John",male,
762,0.0,3,"Nirva, Mr. Iisakki Antino Aijo",male,41.0
763,1.0,3,"Barah, Mr. Hanna Assi",male,20.0
764,1.0,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,36.0
765,0.0,3,"Eklund, Mr. Hans Linus",male,16.0
766,1.0,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,51.0
768,0.0,3,"Mangan, Miss. Mary",female,30.5
769,0.0,3,"Moran, Mr. Daniel J",male,
770,0.0,3,"Gronnestad, Mr. Daniel Danielsen",male,32.0
771,0.0,3,"Lievens, Mr. Rene Aime",male,24.0
774,0.0,3,"Elias, Mr. Dibo",male,
775,1.0,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54.0
776,0.0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0
777,0.0,3,"Tobin, Mr. Roger",male,
778,1.0,3,"Emanuel, Miss. Virginia Ethel",female,5.0
779,0.0,3,"Kilgannon, Mr. Thomas J",male,
780,1.0,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43.0
781,1.0,3,"Ayoub, Miss. Banoura",female,13.0
783,0.0,1,"Long, Mr. Milton Clyde",male,29.0
785,0.0,3,"Ali, Mr. William",male,25.0
786,0.0,3,"Harmer, Mr. Abraham (David Lishin)",male,25.0
787,1.0,3,"Sjoblom, Miss. Anna Sofia",female,18.0
788,0.0,3,"Rice, Master. George Hugh",male,8.0
789,1.0,3,"Dean, Master. Bertram Vere",male,1.0
790,0.0,1,"Guggenheim, Mr. Benjamin",male,46.0
791,0.0,3,"Keane, Mr. Andrew ""Andy""",male,
792,0.0,2,"Gaskell, Mr. Alfred",male,16.0
793,0.0,3,"Sage, Miss. Stella Anna",female,
794,0.0,1,"Hoyt, Mr. William Fisher",male,
795,0.0,3,"Dantcheff, Mr. Ristiu",male,25.0
796,0.0,2,"Otter, Mr. Richard",male,39.0
798,1.0,3,"Osman, Mrs. Mara",female,31.0
799,0.0,3,"Ibrahim Shawah, Mr. Yousseff",male,30.0
800,0.0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0
801,0.0,2,"Ponesell, Mr. Martin",male,34.0
803,1.0,1,"Carter, Master. William Thornton II",male,11.0
805,1.0,3,"Hedman, Mr. Oskar Arvid",male,27.0
806,0.0,3,"Johansson, Mr. Karl Johan",male,31.0
807,0.0,1,"Andrews, Mr. Thomas Jr",male,39.0
808,0.0,3,"Pettersson, Miss. Ellen Natalia",female,18.0
809,0.0,2,"Meyer, Mr. August",male,39.0
810,1.0,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33.0
811,0.0,3,"Alexander, Mr. William",male,26.0
812,0.0,3,"Lester, Mr. James",male,39.0
814,0.0,3,"Andersson, Miss. Ebba Iris Alfrida",female,6.0
815,0.0,3,"Tomlin, Mr. Ernest Portage",male,30.5
817,0.0,3,"Heininen, Miss. Wendla Maria",female,23.0
818,0.0,2,"Mallet, Mr. Albert",male,31.0
819,0.0,3,"Holm, Mr. John Fredrik Alexander",male,43.0
820,0.0,3,"Skoog, Master. Karl Thorsten",male,10.0
821,1.0,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52.0
822,1.0,3,"Lulic, Mr. Nikola",male,27.0
824,1.0,3,"Moor, Mrs. (Beila)",female,27.0
825,0.0,3,"Panula, Master. Urho Abraham",male,2.0
826,0.0,3,"Flynn, Mr. John",male,
828,1.0,2,"Mallet, Master. Andre",male,1.0
829,1.0,3,"McCormack, Mr. Thomas Joseph",male,
830,1.0,1,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62.0
831,1.0,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0
834,0.0,3,"Augustsson, Mr. Albert",male,23.0
835,0.0,3,"Allum, Mr. Owen George",male,18.0
836,1.0,1,"Compton, Miss. Sara Rebecca",female,39.0
838,0.0,3,"Sirota, Mr. Maurice",male,
839,1.0,3,"Chip, Mr. Chang",male,32.0
840,1.0,1,"Marechal, Mr. Pierre",male,
841,0.0,3,"Alhomaki, Mr. Ilmari Rudolf",male,20.0
844,0.0,3,"Lemberopolous, Mr. Peter L",male,34.5
846,0.0,3,"Abbing, Mr. Anthony",male,42.0
847,0.0,3,"Sage, Mr. Douglas Bullen",male,
848,0.0,3,"Markoff, Mr. Marin",male,35.0
849,0.0,2,"Harper, Rev. John",male,28.0
850,1.0,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,
851,0.0,3,"Andersson, Master. Sigvard Harald Elias",male,4.0
853,0.0,3,"Boulos, Miss. Nourelain",female,9.0
854,1.0,1,"Lines, Miss. Mary Conover",female,16.0
855,0.0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44.0
857,1.0,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45.0
858,1.0,1,"Daly, Mr. Peter Denis ",male,51.0
859,1.0,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24.0
860,0.0,3,"Razi, Mr. Raihed",male,
861,0.0,3,"Hansen, Mr. Claus Peter",male,41.0
862,0.0,2,"Giles, Mr. Frederick Edward",male,21.0
864,0.0,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,
865,0.0,2,"Gill, Mr. John William",male,24.0
866,1.0,2,"Bystrom, Mrs. (Karolina)",female,42.0
868,0.0,1,"Roebling, Mr. Washington Augustus II",male,31.0
869,0.0,3,"van Melkebeke, Mr. Philemon",male,
871,0.0,3,"Balkic, Mr. Cerin",male,26.0
872,1.0,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47.0
874,0.0,3,"Vander Cruyssen, Mr. Victor",male,47.0
875,1.0,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28.0
876,1.0,3,"Najib, Miss. Adele Kiamie ""Jane""",female,15.0
877,0.0,3,"Gustafsson, Mr. Alfred Ossian",male,20.0
878,0.0,3,"Petroff, Mr. Nedelio",male,19.0
879,0.0,3,"Laleff, Mr. Kristo",male,
880,1.0,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56.0
881,1.0,2,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25.0
882,0.0,3,"Markun, Mr. Johann",male,33.0
884,0.0,2,"Banfield, Mr. Frederick James",male,28.0
885,0.0,3,"Sutehall, Mr. Henry Jr",male,25.0
886,0.0,3,"Rice, Mrs. William (Margaret Norton)",female,39.0
887,0.0,2,"Montvila, Rev. Juozas",male,27.0
888,1.0,1,"Graham, Miss. Margaret Edith",female,19.0
890,1.0,1,"Behr, Mr. Karl Howell",male,26.0
891,0.0,3,"Dooley, Mr. Patrick",male,32.0
892,,3,"Kelly, Mr. James",male,34.5
893,,3,"Wilkes, Mrs. James (Ellen Needs)",female,47.0
894,,2,"Myles, Mr. Thomas Francis",male,62.0
895,,3,"Wirz, Mr. Albert",male,27.0
896,,3,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",female,22.0
897,,3,"Svensson, Mr. Johan Cervin",male,14.0
898,,3,"Connolly, Miss. Kate",female,30.0
899,,2,"Caldwell, Mr. Albert Francis",male,26.0
901,,3,"Davies, Mr. John Samuel",male,21.0
902,,3,"Ilieff, Mr. Ylio",male,
903,,1,"Jones, Mr. Charles Cresson",male,46.0
904,,1,"Snyder, Mrs. John Pillsbury (Nelle Stevenson)",female,23.0
905,,2,"Howard, Mr. Benjamin",male,63.0
906,,1,"Chaffee, Mrs. Herbert Fuller (Carrie Constance Toogood)",female,47.0
908,,2,"Keane, Mr. Daniel",male,35.0
909,,3,"Assaf, Mr. Gerios",male,21.0
911,,3,"Assaf Khalil, Mrs. Mariana (Miriam"")""",female,45.0
912,,1,"Rothschild, Mr. Martin",male,55.0
913,,3,"Olsen, Master. Artur Karl",male,9.0
914,,1,"Flegenheim, Mrs. Alfred (Antoinette)",female,
916,,1,"Ryerson, Mrs. Arthur Larned (Emily Maria Borie)",female,48.0
917,,3,"Robins, Mr. Alexander A",male,50.0
918,,1,"Ostby, Miss. Helene Ragnhild",female,22.0
920,,1,"Brady, Mr. John Bertram",male,41.0
922,,2,"Louch, Mr. Charles Alexander",male,50.0
923,,2,"Jefferys, Mr. Clifford Thomas",male,24.0
924,,3,"Dean, Mrs. Bertram (Eva Georgetta Light)",female,33.0
926,,1,"Mock, Mr. Philipp Edmund",male,30.0
927,,3,"Katavelas, Mr. Vassilios (Catavelas Vassilios"")""",male,18.5
928,,3,"Roth, Miss. Sarah A",female,
929,,3,"Cacic, Miss. Manda",female,21.0
930,,3,"Sap, Mr. Julius",male,25.0
932,,3,"Karun, Mr. Franz",male,39.0
936,,1,"Kimball, Mrs. Edwin Nelson Jr (Gertrude Parsons)",female,45.0
937,,3,"Peltomaki, Mr. Nikolai Johannes",male,25.0
938,,1,"Chevre, Mr. Paul Romaine",male,45.0
939,,3,"Shaughnessy, Mr. Patrick",male,
940,,1,"Bucknell, Mrs. William Robert (Emma Eliza Ward)",female,60.0
941,,3,"Coutts, Mrs. William (Winnie Minnie"" Treanor)""",female,36.0
942,,1,"Smith, Mr. Lucien Philip",male,24.0
943,,2,"Pulbaum, Mr. Franz",male,27.0
944,,2,"Hocking, Miss. Ellen Nellie""""",female,20.0
945,,1,"Fortune, Miss. Ethel Flora",female,28.0
946,,2,"Mangiavacchi, Mr. Serafino Emilio",male,
947,,3,"Rice, Master. Albert",male,10.0
951,,1,"Chaudanson, Miss. Victorine",female,36.0
952,,3,"Dika, Mr. Mirko",male,17.0
953,,2,"McCrae, Mr. Arthur Gordon",male,32.0
955,,3,"Bradley, Miss. Bridget Delia",female,22.0
956,,1,"Ryerson, Master. John Borie",male,13.0
957,,2,"Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller)",female,
958,,3,"Burns, Miss. Mary Delia",female,18.0
959,,1,"Moore, Mr. Clarence Bloomfield",male,47.0
960,,1,"Tucker, Mr. Gilbert Milligan Jr",male,31.0
962,,3,"Mulvihill, Miss. Bertha E",female,24.0
963,,3,"Minkoff, Mr. Lazar",male,21.0
966,,1,"Geiger, Miss. Amalie",female,35.0
967,,1,"Keeping, Mr. Edwin",male,32.5
968,,3,"Miles, Mr. Frank",male,
969,,1,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",female,55.0
970,,2,"Aldworth, Mr. Charles Augustus",male,30.0
971,,3,"Doyle, Miss. Elizabeth",female,24.0
972,,3,"Boulos, Master. Akar",male,6.0
974,,1,"Case, Mr. Howard Brown",male,49.0
975,,3,"Demetri, Mr. Marinko",male,
976,,2,"Lamb, Mr. John Joseph",male,
979,,3,"Badman, Miss. Emily Louisa",female,18.0
980,,3,"O'Donoghue, Ms. Bridget",female,
981,,2,"Wells, Master. Ralph Lester",male,2.0
985,,3,"Guest, Mr. Robert",male,
988,,1,"Cavendish, Mrs. Tyrell William (Julia Florence Siegel)",female,76.0
991,,3,"Nancarrow, Mr. William Henry",male,33.0
992,,1,"Stengel, Mrs. Charles Emil Henry (Annie May Morris)",female,43.0
995,,3,"Johansson Palmquist, Mr. Oskar Leander",male,26.0
998,,3,"Buckley, Mr. Daniel",male,21.0
999,,3,"Ryan, Mr. Edward",male,
1000,,3,"Willer, Mr. Aaron (Abi Weller"")""",male,
1001,,2,"Swane, Mr. George",male,18.5
1002,,2,"Stanton, Mr. Samuel Ward",male,41.0
1003,,3,"Shine, Miss. Ellen Natalia",female,
1004,,1,"Evans, Miss. Edith Corse",female,36.0
1005,,3,"Buckley, Miss. Katherine",female,18.5
1007,,3,"Chronopoulos, Mr. Demetrios",male,18.0
1008,,3,"Thomas, Mr. John",male,
1009,,3,"Sandstrom, Miss. Beatrice Irene",female,1.0
1010,,1,"Beattie, Mr. Thomson",male,36.0
1011,,2,"Chapman, Mrs. John Henry (Sara Elizabeth Lawry)",female,29.0
1012,,2,"Watt, Miss. Bertha J",female,12.0
1013,,3,"Kiernan, Mr. John",male,
1014,,1,"Schabert, Mrs. Paul (Emma Mock)",female,35.0
1016,,3,"Kennedy, Mr. John",male,
1017,,3,"Cribb, Miss. Laura Alice",female,17.0
1018,,3,"Brobeck, Mr. Karl Rudolf",male,22.0
1019,,3,"McCoy, Miss. Alicia",female,
1022,,3,"Spinner, Mr. Henry John",male,32.0
1023,,1,"Gracie, Col. Archibald IV",male,53.0
1024,,3,"Lefebre, Mrs. Frank (Frances)",female,
1025,,3,"Thomas, Mr. Charles P",male,
1027,,3,"Carlsson, Mr. Carl Robert",male,24.0
1028,,3,"Zakarian, Mr. Mapriededer",male,26.5
1029,,2,"Schmidt, Mr. August",male,26.0
1030,,3,"Drapkin, Miss. Jennie",female,23.0
1031,,3,"Goodwin, Mr. Charles Frederick",male,40.0
1032,,3,"Goodwin, Miss. Jessie Allis",female,10.0
1033,,1,"Daniels, Miss. Sarah",female,33.0
1034,,1,"Ryerson, Mr. Arthur Larned",male,61.0
1036,,1,"Lindeberg-Lind, Mr. Erik Gustaf (Mr Edward Lingrey"")""",male,42.0
1038,,1,"Hilliard, Mr. Herbert Henry",male,
1039,,3,"Davies, Mr. Evan",male,22.0
1041,,2,"Lahtinen, Rev. William",male,30.0
1042,,1,"Earnshaw, Mrs. Boulton (Olive Potter)",female,23.0
1044,,3,"Storey, Mr. Thomas",male,60.5
1045,,3,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",female,36.0
1048,,1,"Bird, Miss. Ellen",female,29.0
1049,,3,"Lundin, Miss. Olga Elida",female,23.0
1050,,1,"Borebank, Mr. John James",male,42.0
1051,,3,"Peacock, Mrs. Benjamin (Edith Nile)",female,26.0
1053,,3,"Touma, Master. Georges Youssef",male,7.0
1054,,2,"Wright, Miss. Marion",female,26.0
1055,,3,"Pearce, Mr. Ernest",male,
1056,,2,"Peruschitz, Rev. Joseph Maria",male,41.0
1057,,3,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",female,26.0
1061,,3,"Hellstrom, Miss. Hilda Maria",female,22.0
1064,,3,"Dyker, Mr. Adolf Fredrik",male,23.0
1066,,3,"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",male,40.0
1067,,2,"Brown, Miss. Edith Eileen",female,15.0
1068,,2,"Sincock, Miss. Maude",female,20.0
1071,,1,"Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)",female,64.0
1072,,2,"McCrie, Mr. James Matthew",male,30.0
1073,,1,"Compton, Mr. Alexander Taylor Jr",male,37.0
1074,,1,"Marvin, Mrs. Daniel Warner (Mary Graham Carmichael Farquarson)",female,18.0
1075,,3,"Lane, Mr. Patrick",male,
1076,,1,"Douglas, Mrs. Frederick Charles (Mary Helene Baxter)",female,27.0
1077,,2,"Maybery, Mr. Frank Hubert",male,40.0
1078,,2,"Phillips, Miss. Alice Frances Louisa",female,21.0
1079,,3,"Davies, Mr. Joseph",male,17.0
1080,,3,"Sage, Miss. Ada",female,
1081,,2,"Veal, Mr. James",male,40.0
1082,,2,"Angle, Mr. William A",male,34.0
1083,,1,"Salomon, Mr. Abraham L",male,
1085,,2,"Lingane, Mr. John",male,61.0
1086,,2,"Drew, Master. Marshall Brines",male,8.0
1089,,3,"Nilsson, Miss. Berta Olivia",female,18.0
1091,,3,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",female,
1092,,3,"Murphy, Miss. Nora",female,
1094,,1,"Astor, Col. John Jacob",male,47.0
1096,,2,"Andrew, Mr. Frank Thomas",male,25.0
1097,,1,"Omont, Mr. Alfred Fernand",male,
1098,,3,"McGowan, Miss. Katherine",female,35.0
1100,,1,"Rosenbaum, Miss. Edith Louise",female,33.0
1102,,3,"Andersen, Mr. Albert Karvin",male,32.0
